TweetId,Label,cleaned_text
305853357732552704,Sports,a third half century to aaronfinch in the series off  balls aus a going well at  th partnership of  with acvoges
300228704695619584,Sports,gbfedcup gb break back its all
306262587077713920,Sports,st test over   runs m vijay  v sehwag  ind  indvaus  bcci
305896374195609600,Sports,st test  wicket ms dhoni is out c matthew wade b james pattinson  indvaus  bcci
305903195845169152,Politics,photo people of bangladesh welcomed bcim car rally with such love and warmth weull definitely miss it 
278854834663325696,Politics,dmitry medvedev met with belarusian prime minister mikhail myasnikovich 
299178127714824193,Politics,congratulations stakcornwall the latest pm bigsociety award winner for feeding homeless and vulnerable 
265967518802399232,Politics,great live aerials from wsvn  huge lines to vote in miami
306701408693006336,Politics,dr rajan directly need to encourage small and medium size projects
303211975893192704,Sports,australia celebrates winning the icc womens world cup  wwc 
296771172559884288,Sports,jegga thanks for the feedback well feed that one on to the web gurus 
304797478711070722,Sports,playing bhuvneshwar is to be welcomed cant keep lamenting about lack of fast bowlers but never giving youngsters opportunities too
305985681174450177,Sports,st test over   run n lyon  m henriques  aus  indvaus  bcci
301543951284985856,Sports,the irrepresible bishen couldnt resist a jibe at offspinners with suspect actions rasool doesnt need to wear long sleeves he says
306202883190304768,Politics,senate confirms robert bacharach to the united states court of appeals 
301822926397779969,Sports,tell us what you thought of bbl for your chance to win a bbl family membership 
266593115186540544,Politics,talks with israeli president shimon peres  
305949494640525313,Politics,mohsinsayeed are you a lahore convert then mohsin  
281904423817592832,Sports,benwalsh haha better late than never thanks
301028288447528960,Politics,ep president martinschulz visits mexico amp president epn amp foreign minister joseameadek presidenciamx
300006504172515328,Politics,were counting down to the annual state of the union address which takes place tuesday evening heres a loou 
306151723641208832,Politics,shawnbrimley and ely ratner respond to critics of the asia pivot its not just about china 
22856031101001729,Sports,no amount of replays can possibly find an answer to that example of running between wickets ashes
293301759756083201,Politics,happy inauguration day were live aaetbook your live hits with our reporters for the latest on the swearing in the parade amp the balls
298728716446597120,Politics, fhollande at ep europe is a great market but we suffer from unfair competition growth is too weak 
265848824709394433,Politics,this is it make sure you vote today find your polling location  
306114906263011328,Sports,this is exactly why everyone wants to see kingjames in the dunk contest gt 
260437839999819776,Politics,troops rank jobs as top issue ill fix economy amp stop defense cuts that could force k out of uniform  militarymon
305992071855091712,Sports,st test over   runs n lyon  m henriques  aus  indvaus  bcci
306340625786236929,Politics,sambagai adele could be punjabi vaise
306444966002044928,Sports,rt suttonjared photos from the swansea parade bbcfootball 
297658681288445952,Politics,indian american scientist honoured by president obama  the times of india 
295555033494351873,Sports,want a final bite of popcorntennis here are the popcorntennis awards for   ausopen
303930408461012992,Politics,share why you support the presidents plan to keep our kids amp communities safer from gun violence  theydeserveavote
306512178448576512,Sports,former hull boss phil brown on bbclive everton looked rattled and matt smith has come on and done his job 
306833881275981824,Sports,novak djokovic is through to the third round of the dubai tennis championships after a    victory over spains roberto bautista
291257608101310464,Politics,vladimir putin attends the opening ceremony of the russian geographical societys headquarters in moscow 
304531756869120000,Politics,vladimir putin will visit germany on april  
304985534403584000,Sports,a twoyearold can shoot a basketball better than jimmykimmel this is proof gt 
302444616878284800,Politics,rt fabooks if youre intrigued we also ran an excerpt from the book how oil is holding russia backand how it could save it http 
279885136550559744,Politics,vladimir putin expressed his condolences to barack obama on the tragedy in an elementary school in connecticut 
268618160582823937,Politics,video in english press conference by chief cabinet secretary fujimura november  amn
301439544308428800,Politics,video pm david cameron talks about the dementiafriends scheme as a country we need to do far more on dementia 
300525810744455170,Politics,together we can continue to replace the darkness of apartheid with the light ofnfreedom peace amp development nelsonmandela
24746118474,Sports,saturday th september barclayspremierleague fixtures
304906486847516672,Sports,akbakota this year its a  over competition  all schedule amp format changes will be made in 
299294142952009729,Sports,rafa is back with a   win at the vtr open in chile how well do you think rafaelnadal will go in 
23734777676824576,Sports,rt chrisrhe followtheashes rt my review and a response to willswanton  reasons why the aussies wont win much for a while htt 
304224145414164480,Politics,rt tescomagazine have you ever wanted to ask the prime minister a question click here to find out how  tescomagpmqs
306342384243982337,Politics,sankalpa agree
